lastUpdateTime:1651328430259
24174220	 Shafigullina, Zarina	 Shafigullina, Zarina	RUS	wf	9	2001	21	2311	0	0
24175439	 Esipenko, Andrey	埃斯彭科	FID	g	6	2002	29	2709	0	0
24603295	 Donchenko, Alexander	冬琴科	GER	g	18	1998	97	2648	0	0
24651516	 Bluebaum, Matthias	布鲁鲍姆	GER	g	14	1997	77	2663	0	0
25008986	 Harshini A	 Harshini A	IND	wf	0	2001	78	2189	0	0
25013971	 Salonika, Saina	 Salonika, Saina	IND	wf	0	2003	73	2206	0	0
25043250	 Harshita Guddanti	 Harshita Guddanti	IND	wm	0	2001	83	2180	0	0
25049615	 Priyanka Nutakki	 Priyanka Nutakki	IND	wm	0	2002	44	2263	0	0
25050389	 Vantika Agrawal	 Vantika Agrawal	IND	wm	0	2002	30	2286	0	0
25073230	 Rakshitta Ravi	 Rakshitta Ravi	IND	wm	0	2005	76	2190	0	0
25092340	 Nihal Sarin	萨林	IND	g	18	2004	97	2648	0	0
25096990	 Mrudul Dehankar	 Mrudul Dehankar	IND	wm	0	2004	50	2256	0	0
32065752	 Eizaguerri Floris, Maria	 Eizaguerri Floris, Maria	ESP	wf	13	2004	54	2244	0	0
34101737	 Nazarova, Anastasia	 Nazarova, Anastasia	FIN	wf	9	2001	81	2184	0	0
34104868	 Grigorieva, Yulia	 Grigorieva, Yulia	RUS	wf	11	2002	33	2273	0	0
34106615	 Solozhenkina, Elizaveta	 Solozhenkina, Elizaveta	RUS	wm	0	2003	38	2271	0	0
34111422	 Nosacheva, Mariya	 Nosacheva, Mariya	RUS	wf	9	2001	61	2222	0	0
34124907	 Zotova, Anastasia	 Zotova, Anastasia	RUS	wf	0	2002	96	2160	0	0
34127035	 Garifullina, Leya	加里福丽娜	RUS	wg	11	2004	7	2394	0	0
34127620	 Garmash, Aliona	 Garmash, Aliona	RUS	wf	0	2002	86	2179	0	0
34130249	 Sakorenko, Adriana	 Sakorenko, Adriana	RUS	wf	0	2001	64	2216	0	0
34133396	 Kirchei, Viktoriia	 Kirchei, Viktoriia	RUS	wf	0	2005	70	2207	0	0
34166146	 Getman, Tatyana	 Getman, Tatyana	RUS	wf	11	2003	36	2271	0	0
34188859	 Yakimova, Mariya	 Yakimova, Mariya	RUS	wf	9	2005	58	2232	0	0
35006916	 Divya Deshmukh	 Divya Deshmukh	IND	wm	0	2005	22	2305	0	0
35009192	 Erigaisi Arjun	埃里加伊斯	IND	g	16	2003	61	2675	0	0
35061887	 Savitha Shri B	 Savitha Shri B	IND	wf	0	2007	46	2261	0	0
44153759	 Dubnikova, Anastasia	 Dubnikova, Anastasia	RUS	wf	0	2004	100	2154	0	0
44157797	 Nasyrova, Ekaterina	 Nasyrova, Ekaterina	RUS	wf	9	2005	88	2168	0	0
45004722	 Kanyamarala, Trisha	 Kanyamarala, Trisha	IRL	wm	0	2005	84	2180	0	0
46616543	 Gukesh D	古克什	IND	g	25	2006	81	2659	0	0
54117739	 Nur-Mukhametova, Alisa	 Nur-Mukhametova, Alisa	RUS		0	2005	68	2212	0	0

109878	 Lujan, Carolina	卢航	ARG	m	0	1985	95	2365	85	2375
308498	Jackova,Jana	雅科娃	CZE	m	0	1982	66	2402	0	0
322750	 Nemcova, Katerina	内姆科娃	USA	wg	0	1990	86	2379	81	2382
403512	 Hunt, Harriet V	亨特	ENG	m	0	1978	57	2395	45	2438
405094	 Houska, Jovanka	胡斯卡	ENG	m	0	1980	101	2358	60	2408
505161	 Zhou, Qiyu	周齐宇	CAN	f	10	2000	100	2367	0	0
617822	 Sebag, Marie	塞芭格	FRA	g	5	1986	19	2472	22	2490
623725	 Milliet, Sophie	米莉耶	FRA	m	5	1983	41	2410	65	2402
639370	 Guichard, Pauline	古伊查德	FRA	m	5	1988	71	2377	119	2342
700070	 Polgar, Judit	小波尔加	HUN	g	0	1976	2	2675	1	2693
700231	Polgar,Sofia	中波尔加	HUN	m	0	1974	40	2450	0	0
700550	 Madl, Ildiko	玛德尔	HUN	m	10	1969	98	2355	86	2376
705136	 Medvegy, Nora Dr.	梅德维吉	HUN	m	2	1977	103	2357	116	2346
709751	 Gara, Anita	安妮塔-加拉	HUN	m	0	1983	98	2360	0	0
717444	 Gara, Ticia	蒂西娅-加拉	HUN	wg	1	1984	93	2367	114	2349
722855	Rudolf,Anna	鲁道夫	HUN	wg	13	1987	100	2359	undefined	undefined
723894	 Lazarne Vajda, Szidonia	瓦伊达	HUN	m	0	1979	99	2361	115	2349
723916	 Dembo, Yelena	邓波	GRE	m	0	1983	38	2448	38	2448
739049	 Papp, Petra	帕普	HUN	wg	15	1993	91	2371	0	0
750930	 Marjanovic, Annamaria	马尔扬诺维奇	HUN	wg	1	2001	91	2364	0	0
822590	 Brunello, Marina	布鲁内罗	ITA	m	0	1994	88	2379	0	0
908550	 Bojkovic, Natasa	波依科维奇	SRB	m	0	1971	97	2363	59	2411
913553	 Velikic, Adela	维利基奇	SRB		8	1997	84	2381	0	0
927007	 Manakova, Maria	马纳科娃	SRB	wg	0	1974	112	2351	112	2351
932400	 Injac, Teodora	依尼亚奇	SRB	wg	22	2000	64	2384	0	0
937266	 Rapport, Jovana	沃基诺维奇	SRB	wg	0	1992	98	2370	85	2376
1004786	 Peng, Zhaoqin	彭肇勤	NED	g	4	1968	100	2359	64	2404
1017292	 Haast, Anne	哈斯特	NED	wg	1	1993	80	2381	0	0
1058401	 Roebers, Eline	罗波尔斯	NED		12	2006	86	2369	0	0
1106619	 Socko, Monika	莫妮卡-索科	POL	g	8	1978	66	2384	41	2446
1106686	 Michna, Marta	米奇娜	GER	wg	2	1978	95	2370	77	2385
1108166	 Rajlich, Iweta	拉耶利奇	POL	m	0	1981	67	2379	68	2400
1121979	 Majdan, Joanna	马伊丹	POL	wg	0	1988	100	2368	57	2418
1122320	 Zawadzka, Jolanta	扎瓦茨卡	POL	wg	1	1987	43	2409	74	2394
1122681	 Cyfka, Karina	施切普科夫斯卡	POL	m	2	1987	49	2404	71	2396
1123009	 Bartel, Marta	玛塔-巴特尔	POL	wg	0	1988	95	2366	0	0
1131044	 Kulon, Klaudia	库伦	POL	m	0	1992	100	2363	0	0
1154613	 Kiolbasa, Oliwia	吉奥尔巴萨	POL	wm	9	2000	74	2375	0	0
1159569	 Antolak, Julia	安托拉克	POL	wg	0	2000	82	2371	0	0
1197576	 Malicka, Maria	马利奇卡	POL	f	18	2003	70	2377	0	0
1200496	 Foisor, Cristina-Adela	福依索	ROU	m	0	1967	93	2371	91	2367
1201930	 Peptan, Corina-Isabela	佩普坦	ROU	m	0	1978	94	2366	46	2438
1210246	 L'Ami, Alina	艾丽娜-拉米	ROU	m	9	1985	100	2364	69	2398
1212915	 Foisor, Sabina-Francesca	萨宾娜-福依索	USA	wg	0	1989	89	2369	101	2364
1607456	 Moser, Eva	莫瑟尔	AUT	m	0	1982	45	2442	38	2452
1700030	 Cramling, Pia	克拉姆林	SWE	g	5	1963	24	2458	17	2501
2012782	 Krush, Irina	克鲁什	USA	g	8	1983	34	2430	23	2490
2053900	 Wang, Annie	王安妮	USA	m	0	2002	80	2372	0	0
2078341	 Yu, Jennifer	于润荷	USA	f	11	2002	97	2369	0	0
2090732	 Yip, Carissa	叶诗雯	USA	m	0	2003	39	2418	0	0
2219026	 Vega Gutierrez, Sabrina	维加	ESP	m	14	1987	88	2368	82	2379
2810964	 Efroimski, Marsel	叶夫罗依姆斯基	ISR	m	0	1995	29	2445	0	0
2900602	 Voiska, Margarita	沃依斯卡	BUL	wg	9	1963	97	2367	0	0
2902257	 Stefanova, Antoaneta	斯坦芳诺娃	BUL	g	2	1979	25	2458	26	2476
2907763	 Videnova, Iva	维杰诺娃	FID	m	3	1987	88	2369	0	0
2908689	 Nikolova, Adriana	尼科洛娃	BUL	wg	36	1988	101	2360	101	2360
2915138	 Salimova, Nurgyul	萨里莫娃	BUL	m	19	2003	38	2418	0	0
2915405	 Radeva, Viktoria	拉杰娃	BUL	wg	9	2001	90	2372	0	0
3504794	 Linares Napoles, Oleiny	利娜蕾斯	CUB	wg	0	1983	104	2358	104	2358
3506940	 Ordaz Valdes, Lisandra Teresa	奥尔达兹	CUB	m	9	1988	92	2367	96	2361
3600270	 Fierro Baquero, Martha L.	费耶罗	ECU	m	0	1977	91	2369	99	2362
3801934	 Cori T., Deysi	德伊斯-科里	PER	wg	9	1993	91	2367	50	2428
4000510	 Berend, Elvira	贝伦德	LUX	wg	0	1965	90	2372	0	0
4100123	 Bivol, Alina	毕沃尔	RUS	m	9	1996	84	2370	0	0
4106970	Stepovaia,Tatiana	斯捷波瓦娅	RUS	wg	13	1965	92	2371	0	0
4116704	 Kovalevskaya, Ekaterina	科瓦列夫斯卡娅	RUS	m	0	1974	96	2364	52	2424
4119118	 Shadrina, Tatiana	莎德里娜	RUS	wg	0	1974	84	2377	84	2377
4119827	 Matveeva, Svetlana	马特维耶娃	RUS	m	0	1969	76	2380	83	2380
4120876	 Turova, Irina	图洛娃	RUS	m	0	1979	84	2381	56	2418
4127714	 Ryjanova, Julia	列亚诺娃	AUS	wg	0	1974	90	2369	0	0
4127951	 Mirzoeva, Elmira	米尔佐耶娃	RUS	wg	21	1981	88	2379	0	0
4128125	 Kosteniuk, Alexandra	科斯坚纽克	FID	g	5	1984	11	2513	8	2527
4129709	 Kursova, Maria	库尔索娃	ARM	wg	0	1986	111	2351	111	2351
4129725	 Galliamova, Alisa	加里亚莫娃	RUS	m	0	1972	37	2421	33	2458
4129903	 Sudakova, Irina	苏达科娃	RUS	wg	0	1982	101	2362	101	2362
4130189	 Atalik, Ekaterina	叶卡捷琳娜-阿塔利克	TUR	m	2	1982	40	2414	42	2442
4131827	 Ovod, Evgenija	奥沃德	RUS	m	0	1982	93	2366	76	2386
4132190	 Zimina, Olga	兹米娜	ITA	m	0	1982	99	2364	0	0
4132203	Molchanova,Tatjana	莫尔查诺娃	RUS	wg	0	1980	99	2363	0	0
4133471	 Kosintseva, Tatiana	小科辛采娃	RUS	g	0	1986	25	2475	21	2496
4134974	 Kosintseva, Nadezhda	大科辛采娃	RUS	g	0	1985	18	2483	13	2513
4137582	 Ubiennykh, Ekaterina	乌比恩尼赫	RUS	wm	0	1983	117	2344	117	2344
4139518	 Zaiatz, Elena	扎雅茨	RUS	m	3	1969	97	2364	58	2414
4141296	 Vasilevich, Irina	伊莉娜-瓦西列维奇	RUS	m	0	1985	91	2370	91	2370
4147103	 Goryachkina, Aleksandra	戈尔亚齐金娜	RUS	g	0	1998	2	2610	51	2424
4147855	 Pogonina, Natalija	波格妮娜	RUS	wg	0	1985	20	2472	19	2499
4148827	 Karnaukhova, Elmira	卡尔纳乌霍娃	RUS	wg	9	1985	97	2365	0	0
4149351	 Guseva, Marina	涅查耶娃	RUS	m	9	1986	95	2365	90	2371
4152280	 Iljushina, Olga	伊柳什娜	RUS	wg	9	1981	98	2365	98	2365
4162340	 Tomilova, Elena	托米洛娃	RUS	wg	9	1986	89	2372	0	0
4163591	Nebolsina,Vera	涅波辛娜	RUS	wg	26	1989	79	2388	0	0
4164083	 Kovanova, Baira	科瓦诺娃	RUS	wg	0	1987	91	2369	63	2404
4166299	 Ambartsumova, Karina	阿姆巴特索莫娃	RUS	m	2	1989	62	2386	0	0
4167570	 Gunina, Valentina	古尼娜	RUS	g	0	1989	21	2471	15	2503
4180917	 Charochkina, Daria	查洛奇金娜	RUS	m	0	1990	92	2370	87	2374
4181751	 Bodnaruk, Anastasia	波德纳鲁克	RUS	m	9	1992	55	2396	35	2455
4182146	 Voit, Daria	普斯托沃伊托娃	RUS	wg	0	1994	102	2360	0	0
4195752	 Girya, Olga	吉尔娅	RUS	g	0	1991	45	2408	39	2450
4196872	 Savina, Anastasia	萨维娜	RUS	m	6	1992	84	2378	75	2393
4198026	 Kashlinskaya, Alina	卡什林斯卡娅	FID	m	5	1993	12	2498	44	2440
4264312	 Tsolakidou, Stavroula	索拉基多	GRE	m	2	2000	100	2358	0	0
4404564	 Rodriguez Rueda, Paula Andrea	罗德里格斯	COL	m	0	1996	96	2371	0	0
4500512	 Narva, Mai	纳尔瓦	EST	wg	9	1999	63	2385	0	0
4623614	 Kachiani-Gersinska, Ketino	卡西娅妮	GER	m	2	1971	100	2366	100	2362
4641833	 Paehtz, Elisabeth	佩茨	GER	m	5	1985	13	2497	40	2446
4671660	 Schleining, Zoya	施莱宁	GER	m	2	1961	97	2368	98	2360
4690745	 Lubbe, Melanie	鲁贝	GER	wg	2	1990	98	2358	80	2384
4900758	 Munguntuul, Batkhuyag	蒙格图尔	MGL	m	0	1987	30	2443	48	2432
4900782	 Nomin-Erdene, Davaademberel	诺敏-额尔敦	MGL	m	1	2000	59	2388	0	0
4900839	 Batchimeg, Tuvshintugs	巴特奇木格	MGL	m	0	1986	101	2355	109	2351
4901878	 Munkhzul, Turmunkh	蒙克祖尔	MGL	wf	9	2002	82	2377	0	0
5004098	 Vijayalakshmi, Subbaraman	维嘉亚拉克什米	IND	m	6	1979	92	2370	71	2393
5007844	 Tania, Sachdev	塔尼娅	IND	m	9	1986	52	2399	53	2423
5008123	 Koneru, Humpy	科内鲁	IND	g	0	1987	3	2586	3	2613
5012600	 Karavade, Eesha	克拉瓦德	IND	m	0	1987	96	2370	61	2408
5013623	 Gomes, Mary Ann	玛丽安-戈麦兹	IND	wg	9	1989	99	2356	66	2402
5015197	 Harika, Dronavalli	哈丽卡	IND	g	0	1991	10	2517	24	2487
5016193	 Soumya, Swaminathan	苏姆亚	IND	m	5	1989	99	2358	undefined	undefined
5019516	 Kulkarni Bhakti	库尔卡尼	IND	m	0	1992	85	2370	0	0
5029295	 Padmini, Rout	帕德米尼	IND	m	4	1994	81	2380	0	0
5050847	 Nandhidhaa, P V	南迪达	IND	wg	0	1996	99	2365	0	0
5091756	 Vaishali R	瓦伊莎丽	IND	m	5	2001	42	2409	0	0
6302599	 Ozturk, Kubra	奥兹图尔克	TUR	wg	0	1991	95	2364	0	0
6302920	 Yildiz Kadioglu, Betul Cemre	伊尔迪兹	TUR	wg	0	1989	90	2368	83	2379
7101570	 Aulia, Medina Warda	梅迪娜	INA	m	0	1997	75	2374	0	0
7101937	 Sukandar, Irine Kharisma	苏坎达尔	INA	m	6	1992	58	2392	97	2365
8600201	 Zhai, Mo	翟墨	CHN	wg	0	1996	77	2374	0	0
8600406	 Wang, Pin	王频	CHN	wg	0	1974	77	2387	70	2394
8600546	 Zhu, Chen	诸宸	QAT	g	0	1976	40	2423	31	2461
8600635	 Xu, Yuhua	许昱华	CHN	g	0	1976	31	2465	30	2465
8600643	 Li, Ruofan	李若凡	SGP	m	0	1978	98	2365	72	2394
8601097	 Wang, Yu A.	王瑜	CHN	m	0	1982	103	2359	103	2359
8601283	 Zhao, Xue	赵雪	CHN	g	0	1985	19	2486	5	2552
8602425	 Gong, Qianyun	龚倩云	SGP	wg	0	1985	94	2371	0	0
8602611	Gu,Xiaobing	谷笑冰	CHN	wg	0	1985	95	2369	0	0
8602689	 Huang, Qian	黄茜	CHN	wg	0	1986	34	2433	25	2484
8602727	 Ruan, Lufei	阮露斐	CHN	wg	0	1987	19	2491	16	2503
8602972	 Ding, Yixin	丁亦昕	CHN	wg	0	1991	39	2422	49	2429
8602980	 Hou, Yifan	侯逸凡	CHN	g	0	1994	1	2650	2	2629
8603006	 Ju, Wenjun	居文君	CHN	g	0	1991	3	2560	10	2520
8603162	 Shen, Yang	沈阳	CHN	m	0	1989	51	2401	47	2435
8603219	 Zhang, Xiaowen	章晓雯	CHN	wg	3	1989	100	2364	70	2397
8603642	 Tan, Zhongyi	谭中怡	CHN	g	0	1991	9	2525	20	2499
8604002	 Guo, Qi	郭琦	CHN	m	0	1995	48	2406	30	2462
8604070	 Wang, Jue	王珏	CHN	wg	0	1995	38	2426	80	2384
8605114	 Lei, Tingjie	雷挺婕	CHN	g	0	1997	6	2535	88	2374
8606161	 Xiao, Yiyi	肖依依	CHN	wf	9	1996	96	2363	0	0
8608059	 Zhu, Jiner	朱锦尔	CHN	wg	0	2002	22	2464	0	0
8608466	 Ni, Shiqun	倪诗群	CHN	wg	0	1997	83	2371	0	0
8614750	 Ning, Kaiyu	宁凯玉	CHN	wm	0	2004	76	2374	0	0
11601876	 Rogule, Laura	罗古尔	LAT	wg	0	1988	99	2358	0	0
12400149	 Hoang, Thanh Trang	黄清庄	HUN	g	1	1980	72	2376	14	2510
12401102	 Hoang, Thi Bao Tram	黄氏宝婵	VIE	wg	0	1987	96	2364	0	0
12401226	 Pham, Le Thao Nguyen	范黎草原	VIE	m	0	1987	87	2369	67	2397
12401838	 Vo, Thi Kim Phung	武氏金凤	VIE	wg	0	1993	93	2368	0	0
12500330	 Derakhshani, Dorsa	德拉克沙尼	IRI	m	0	1998	99	2370	0	0
12502014	 Pourkashiyan, Atousa	波尔卡什妍	IRI	wg	0	1988	96	2370	0	0
12512214	 Khademalsharieh, Sarasadat	卡德马尔沙利赫	IRI	m	0	1997	16	2488	0	0
12528897	 Alinasab, Mobina	阿丽娜萨博	IRI	wm	7	2000	78	2373	0	0
12800619	 Ciuksyte, Dagne	丘克西杰	ENG	m	0	1977	106	2355	106	2355
12801259	 Cmilyte, Viktorija	奇米里杰	LTU	g	0	1983	7	2538	12	2514
12802859	 Daulyte-Cornette, Deimante	科奈特	FRA	m	2	1989	79	2372	100	2357
12900460	 Heinemann, Josefine	海涅曼	GER	wg	10	1998	90	2369	0	0
13300210	 Danielian, Elina	达尼埃里扬	ARM	g	0	1978	31	2441	28	2467
13300601	 Mkrtchian, Lilit	穆克尔奇扬	ARM	m	0	1982	69	2378	29	2465
13301314	 Galojan, Lilit	加罗扬	ARM	m	9	1983	98	2364	97	2366
13301918	 Abrahamyan, Tatev	阿布拉汉姆扬	USA	wg	9	1988	100	2363	83	2376
13308130	 Sargsyan, Anna M.	萨尔基斯扬	ARM	m	9	2001	68	2378	0	0
13401521	 Mamedjarova, Zeinab	泽-马梅季亚洛娃	AZE	wg	11	1983	95	2367	0	0
13402951	 Kazimova, Narmin	卡兹莫娃	AZE	wg	0	1993	98	2364	0	0
13403052	 Fataliyeva, Ulviyya	法塔利耶娃	AZE	wg	0	1996	89	2377	0	0
13403508	 Mammadova, Gulnar	玛玛多娃	AZE	m	0	1991	60	2387	86	2369
13403729	 Mammadzada, Gunay	玛玛札达	AZE	m	0	2000	26	2454	0	0
13406396	 Balajayeva, Khanim	巴拉亚耶娃	AZE	wg	0	2001	73	2376	0	0
13413015	 Beydullayeva, Govhar	贝杜拉耶娃	AZE	wm	11	2003	65	2384	0	0
13503189	Sharevich,Anna	莎列维奇	BLR	wg	18	1985	85	2378	undefined	undefined
13505211	 Ziaziulkina, Nastassia	泽祖尔金娜	BLR	m	0	1995	92	2373	62	2407
13509926	 Badelka, Olga	巴杰尔科娃	RUS	m	0	2002	27	2453	0	0
13600036	 Chiburdanidze, Maia	齐布尔达尼泽	GEO	g	0	1961	16	2500	17	2500
13600125	Gaprindashvili,Nona	加普林达什维利	GEO	g	0	1941	99	2360	0	0
13600168	 Arakhamia-Grant, Ketevan	阿拉哈米娅	SCO	g	0	1968	82	2380	76	2390
13600320	 Khurtsidze, Nino	胡尔西泽	GEO	m	0	1975	66	2400	34	2456
13600656	 Lomineishvili, Maia	罗米内依什维利	GEO	m	14	1977	88	2374	92	2366
13601105	Goletiani,Rusudan	格列蒂阿尼	USA	m	2	1980	95	2371	0	0
13601377	 Matnadze, Ana	马特纳泽	ESP	m	2	1983	47	2406	77	2389
13601431	 Charkhalashvili, Inga	查尔哈拉什维利	GEO	wg	0	1983	83	2379	108	2353
13601440	 Gvetadze, Sofio	吉维塔泽	GEO	m	0	1983	97	2361	120	2341
13601458	 Javakhishvili, Lela	雅瓦希什维利	GEO	m	5	1984	18	2480	36	2453
13601903	 Dzagnidze, Nana	扎格尼泽	GEO	g	0	1987	7	2531	6	2546
13602055	 Khukhashvili, Sopiko	胡卡什维利	GEO	m	0	1985	100	2368	88	2374
13602446	 Melia, Salome	梅莉娅	GEO	m	0	1987	89	2368	37	2453
13602470	 Tsereteli, Tamar	塞利特利	GEO	wg	0	1985	84	2375	86	2375
13602640	 Khotenashvili, Bela	霍特纳什维利	GEO	g	0	1988	17	2485	11	2518
13602659	 Purtseladze, Maka	波特谢拉泽	GEO	m	11	1988	113	2349	113	2349
13602888	 Guramishvili, Sopiko	古拉米什维利	NED	m	0	1991	72	2383	67	2400
13602993	 Batsiashvili, Nino	巴特西亚什维利	GEO	g	20	1987	23	2463	54	2421
13603108	Mikadze,Miranda	米卡泽	GEO	wm	8	1989	101	2362	0	0
13603434	 Tsatsalashvili, Keti	萨萨拉什维利	GEO	wg	1	1992	100	2365	0	0
13603620	 Paikidze, Nazi	帕伊基泽	USA	m	0	1993	91	2374	94	2368
13604040	 Arabidze, Meri	阿拉比泽	GEO	m	2	1994	33	2436	78	2388
13700090	 Saduakassova, Dinara	萨杜阿卡索娃	KAZ	m	0	1996	28	2446	99	2361
13703544	 Abdumalik, Zhansaya	阿布杜马力克	KAZ	g	9	2000	15	2489	0	0
13704788	 Nakhbayeva, Guliskhan	纳克巴耶娃	KAZ	m	2	1991	95	2371	107	2354
13708694	 Assaubayeva, Bibisara	阿萨乌巴耶娃	KAZ	m	0	2004	32	2439	0	0
13712802	 Kamalidenova, Meruert	卡马里杰诺娃	KAZ	wm	9	2005	44	2408	0	0
13800337	 Abdyjapar, Asyl	阿布基亚帕尔	KGZ	f	0	1988	69	2396	67	2396
13900145	 Skripchenko, Almira	斯科里普琴科	FRA	m	3	1976	53	2399	43	2442
13903063	 Bulmaga, Irina	布尔马加	ROU	m	14	1993	54	2397	84	2375
14100126	 Shvayger, Yuliya	施维格尔	ISR	m	0	1994	102	2358	0	0
14101181	 Gaponenko, Inna	加波年科	UKR	m	0	1976	62	2396	79	2387
14101513	 Zhukova, Natalia	茹科娃	UKR	g	10	1979	87	2377	32	2459
14101572	 Zatonskih, Anna	扎通斯基	USA	m	3	1978	61	2386	27	2472
14101602	 Osmak, Yuliia	奥斯玛克	UKR	m	10	1998	35	2428	0	0
14101610	 Vasilevich, Tatjana	塔季扬娜-瓦西列维奇	UKR	m	0	1977	101	2360	62	2404
14102110	 Zozulia, Anna	佐佐莉亚	BEL	m	0	1980	99	2358	undefined	undefined
14102145	 Melamed, Tatjana	梅拉姆德	GER	wg	3	1974	93	2371	97	2361
14102358	 Kononenko, Tatiana	科诺年科	UKR	m	0	1978	102	2356	94	2364
14102463	 Alexandrova, Olga	亚历山德洛娃	ESP	m	0	1978	40	2420	55	2420
14104652	 Gritsayeva, Oksana	格里萨耶娃	RUS	wf	0	1980	87	2373	0	0
14109336	 Lagno, Kateryna	拉戈诺	RUS	g	0	1989	4	2550	7	2543
14109956	 Zdebskaja, Natalia	泽布斯卡娅	UKR	wg	0	1986	73	2389	73	2389
14110911	 Ushenina, Anna	乌什尼娜	UKR	g	0	1985	36	2423	18	2501
14111330	 Muzychuk, Anna	安娜-穆兹丘克	UKR	g	0	1990	8	2529	4	2560
14112035	 Doluhanova, Evgeniya	多鲁哈诺娃	UKR	wg	9	1984	100	2367	0	0
14114550	 Muzychuk, Mariya	玛丽亚-穆兹丘克	UKR	g	0	1992	5	2540	9	2524
14117258	 Babiy, Olga	巴比伊	UKR	wg	0	1989	77	2388	0	0
14123622	 Buksa, Nataliya	布克萨	UKR	m	11	1996	46	2406	0	0
14126869	 Potapova, Margarita	波塔波娃	RUS	wf	11	2000	85	2377	0	0
14203626	 Tokhirjonova, Gulrukhbegim	托希尔约诺娃	USA	wg	0	1999	99	2362	0	0
14609215	 Unuk, Laura	乌努克	SLO	m	24	1999	70	2389	0	0
14900440	 Repkova, Eva	列普科娃	SVK	m	0	1975	99	2358	89	2374
14900866	 Stockova, Zuzana	斯托科娃	SVK	m	0	1977	100	2368	95	2363
14902052	 Theissl Pokorna, Regina	波克娜	SVK	wg	0	1982	97	2361	118	2343
22200371	 Aranaz Murillo, Amalia	阿拉纳兹	ESP	wm	24	1995	100	2357	0	0
24153648	 Obolentseva, Alexandra	奥伯伦采娃	RUS	wf	9	2001	100	2364	0	0
24171760	 Shuvalova, Polina	舒瓦洛娃	RUS	m	9	2001	14	2493	0	0
24173606	 Afonasieva, Anna	阿芙纳谢耶娃	RUS	wf	9	2001	95	2370	0	0
24174041	 Maltsevskaya, Aleksandra	马尔采夫斯卡娅	FID	m	9	2002	56	2396	0	0
24606812	 Hoolt, Sarah	霍尔特	GER	wg	11	1988	82	2379	0	0
24633569	 Osmanodja, Filiz	奥斯曼诺嘉	GER	wm	9	1996	96	2370	0	0
24670057	 Klek, Hanna Marie	克莱克	GER	wg	2	1995	97	2362	0	0
25050389	 Vantika Agrawal	万提卡	IND	wg	17	2002	81	2371	0	0
32084030	 Garcia Martin, Marta	加西亚	ESP	f	0	2000	41	2435	0	0
34127035	 Garifullina, Leya	加里福丽娜	RUS	wg	9	2004	50	2402	0	0
35006916	 Divya Deshmukh	德希穆克	IND	wm	20	2005	91	2373	0	0

